Größe,Gewicht,Ohren,Schwanzlänge,Schulterhöhe,Rumpflänge,Felllänge,Rasse,Rasse_Code
37.17719154277462,8.60195747440168,1,17.520276292239643,34.10651541273968,42.573932421372426,3.1502480061134053,Mops,6
39.85155092792332,8.569929502403504,1,15.38874742851048,30.162279668049106,44.445532980719626,4.358758613816813,Mops,6
36.20919307471527,8.90379073425184,1,20.10862892307776,39.62892918608269,46.010065905352135,7.547050730728781,Dackel,1
74.22789552584777,35.56849657424215,0,41.39675494194563,65.52873964864253,83.77371825821307,4.770059666428592,Dobermann,2
40.16373085038962,8.98749077456797,1,23.852581488980693,37.96988079324472,48.582716067038255,6.495307934256612,Dackel,1
66.15200612919487,39.886944812279744,0,44.19442532665107,61.17037201597369,72.86060058297879,3.842804545999983,Dobermann,2
38.58899132452639,11.538253102604909,1,20.05907740931042,37.261656743188205,46.7451731033594,7.371334928603513,Dackel,1
88.41086810991723,60.46817501248911,1,49.86025818403911,81.82730874355437,87.28832176483543,8.113313919511143,Bernhardiner,4
80.2272198823524,53.74975934820606,1,40.83478962112682,79.26708905473924,85.36579871078528,8.636317833942389,Bernhardiner,4
61.86538121474045,34.06520114928735,0,39.57368898398515,54.59221433650678,65.05085579326031,4.196215137718675,Schäferhund,0
56.94122078076396,22.771750315698856,0,36.34087151454989,52.38853303189615,63.14742179320369,5.371536870780485,Schäferhund,0
56.57495648937258,25.863925255312274,0,35.024098792535526,53.46647951531767,60.91671418959044,5.018064538348002,Schäferhund,0
40.21179972416371,8.697686584279491,1,24.58271292350311,39.19152815596716,51.99492195471952,6.458647611091384,Dackel,1
39.31978387018541,6.12957601271645,1,21.54257554873621,29.95070949787882,44.428604529337214,4.660988439897804,Mops,6
58.80327241920089,31.06593939381544,0,37.19531670361547,59.78946841244676,69.29308402959865,5.037670304338946,Schäferhund,0
56.14249757865901,33.01714775367535,0,34.659033275467095,55.64618712685407,62.746537981821454,5.009027805124336,Schäferhund,0
37.43830103522685,11.953791970929052,1,20.23684554444156,39.93904694322721,47.00509572461023,5.230878357707486,Dackel,1
26.383589845607712,3.7253357511484704,1,14.903496386208689,23.11809960747597,33.60947139562273,3.427093888833033,Chihuahua,3
38.662811792062186,7.756322821409382,1,24.989299236859075,34.53818850945869,50.42016537574473,5.769470631026183,Dackel,1
69.63067511943375,43.63173077700345,0,41.23830589285424,67.34213867755035,71.49784310614557,4.0431956763187085,Dobermann,2
66.24350089935454,42.75446541209071,0,36.50567559699442,67.51096928914079,76.86325894306927,4.117755783954584,Dobermann,2
33.41292063451009,5.8664541628479405,1,14.824034208351266,25.991864364948896,37.29258983243229,3.787048115175134,Chihuahua,3
41.28999744364148,9.324136999518638,1,23.602349785631382,36.12560135112813,48.28737998786024,7.166705059029696,Dackel,1
31.38631494887996,2.1917266298119245,1,12.458704570671346,22.792846857971597,34.421396257317326,2.7937764865523835,Chihuahua,3
64.09857140048135,32.08308619358273,0,34.68076990777555,56.42178895327089,66.00370852581769,4.938169314127646,Schäferhund,0
68.88125459943193,40.82626006385386,0,41.58165221255519,60.22817276018135,76.38685920284328,4.8237722737920254,Dobermann,2
60.54861938955754,25.551109390406022,0,39.04064463456646,51.4768817478051,66.68867569833282,4.589851935748625,Schäferhund,0
36.49618155759716,11.796656799954524,1,23.501729120382294,36.94036744570888,45.39545530694672,6.002191935898066,Dackel,1
89.0342924811917,60.55367954837095,1,43.23787911473764,84.10099723419182,86.19078464648362,10.887263961129571,Bernhardiner,4
89.0846017325915,72.55011239904113,1,45.14450081638588,80.42809542747446,85.48249616146958,11.905425999188248,Bernhardiner,4
60.86060249201349,31.521323955875552,0,37.40806573058922,54.186573391981376,70.58733208716632,4.067170930589164,Schäferhund,0
83.54577728451821,66.43651385706737,1,48.50416673881501,84.81760125628466,95.2602377092539,8.798082679250559,Bernhardiner,4
58.16805962046735,34.75693386321191,0,32.825598434930306,57.38115297038526,68.01830129187553,5.92423181437114,Schäferhund,0
49.20586712238334,22.555988496700586,0,32.34678633183309,46.24690406588618,56.861841775901794,7.9602550285767,Border Collie,5
87.9413909226984,59.58435041983571,1,46.04968750782072,80.4505317476499,95.50999041696028,11.467718034111432,Bernhardiner,4
53.13324236009962,19.32458888940624,0,35.39195736156201,46.73153324819629,56.58507769221637,8.111925399513666,Border Collie,5
32.905284473338604,9.575224587376445,1,17.028047449406625,30.650923375765032,42.397435079415104,4.389560830696621,Mops,6
74.38070446562969,40.75689559199178,0,39.82156188242878,60.33469827456148,84.9281296107603,3.949076100312787,Dobermann,2
82.03596993202578,74.27800707898746,1,51.05930605789528,82.64541770963201,99.01603209024596,8.201263133923579,Bernhardiner,4
60.46260450488623,31.7345436065596,0,30.86213443096344,52.15587193018976,67.6209040529404,5.3682443260489245,Schäferhund,0
53.07890069579828,16.684506003315267,0,37.99228119558587,45.35958833265566,66.3448422415884,7.368351607726081,Border Collie,5
89.5930265035896,61.03761659190032,1,47.019641766397854,82.60484220046732,98.21487162045034,9.910081551839886,Bernhardiner,4
57.10863662330891,34.677719483716906,0,39.52295662441232,54.33623192700247,70.91850934390604,5.489370125327877,Schäferhund,0
35.21193544514057,8.569666842723851,1,19.102326499750014,37.4058931845215,49.79051137879536,6.308485433564931,Dackel,1
38.53182556598252,8.624340494874687,1,24.130417778789017,31.163673871954725,47.207870027541325,6.034560697829822,Dackel,1
80.65270835572476,72.05461752892028,1,49.52823777706509,70.59327791712245,92.2929876105835,11.543096834233804,Bernhardiner,4
50.33679522932099,17.819516129077662,0,31.483335476682463,52.30955267695374,57.33709073032117,8.758638439678695,Border Collie,5
56.07071277391081,23.469731020311844,0,36.16947275423394,59.41987354825908,65.17636618030494,5.2251808167806,Schäferhund,0
61.99870539432809,22.220945588430315,0,37.82928174394116,51.50145562541237,72.10023433936986,5.860002241595363,Schäferhund,0
32.02627339780328,5.409000016253535,1,14.00959163259892,28.90763497337425,30.818559165973443,2.044503396275354,Chihuahua,3
29.05743225564553,2.502255731863648,1,13.352474403560782,20.42671258437959,35.36974318425733,3.188506650751933,Chihuahua,3
58.90409572524144,18.09442457108602,0,31.71755986231475,52.70379078137093,66.75182813223196,7.31013632114059,Border Collie,5
28.49728819659618,2.6578181849713625,1,15.204329152923382,25.57162826956194,36.54792071824106,3.2888840391266747,Chihuahua,3
81.8083307446048,65.53926811673207,1,51.74627085567212,74.78178459255312,95.3034200373882,8.539729392283153,Bernhardiner,4
60.03332310676796,25.7509146655702,0,32.31887232281071,59.321209026797725,60.86278578842991,5.090374324128792,Schäferhund,0
44.06167579092335,11.504724095821224,1,19.392020879077457,37.203471498947245,46.53533047259025,7.090606994652914,Dackel,1
33.547909166385686,11.553805269611791,1,19.162521230444124,34.30377988375754,39.97013593607158,3.5231319589034795,Mops,6
38.34507379755692,6.220443807490233,1,19.79167251043779,31.574327621633238,40.055980801510266,3.1036263495641414,Mops,6
30.739712860990352,7.637837187313306,1,17.21838750752708,33.21391664019917,40.815259893323,3.906772562688284,Mops,6
62.214898887821015,34.29770529595635,0,32.8819375204071,59.45770175549565,60.40803812080054,4.298220074134705,Schäferhund,0
31.31788197055916,10.972815587480188,1,15.286094484148771,29.839987054455957,41.76707054703378,3.44174498983788,Mops,6
36.48473654890505,8.80793032844787,1,21.78999597092917,39.37632483514105,46.02745929644709,5.648760695647646,Dackel,1
28.718529519395616,2.5598888051600968,1,15.016550487750497,26.224993782538903,31.48142291816815,3.9854443278314577,Chihuahua,3
42.3860696004419,10.457606854304776,1,24.503965195677612,32.091177031454386,47.76668295742658,6.1270453384657255,Dackel,1
32.571074605970544,3.457928036418322,1,12.753671433491418,22.57597407301409,32.348445875645666,2.285855598063579,Chihuahua,3
31.748901910271638,3.826339022394062,1,17.586973579371687,29.104351067579174,31.53231712338404,2.505104294329852,Chihuahua,3
35.06396678942807,6.084466243834835,1,17.77364489235808,28.251417627619727,43.11948127549564,3.620101174095434,Mops,6
68.30054523167058,44.20724773111676,0,39.829230791774464,62.98952214339801,73.553748240823,4.237112294214287,Dobermann,2
33.155471896729395,8.317409535416473,1,15.368684402712669,33.42593725343594,43.63879998626435,3.5217028151973166,Mops,6
31.075658364619446,11.01116016173146,1,16.44505539795594,31.228793357185214,38.076227688332,3.7093608573718537,Mops,6
35.318016080496065,7.906795945735809,1,16.042609052710525,32.716442088852226,39.09376315023917,3.8710086348637742,Mops,6
31.505618552038523,7.632625170597706,1,21.13923425256884,29.515889433938245,38.180503937759056,4.711316596720208,Mops,6
43.55897499794688,11.260718684504027,1,23.404208949147804,37.86379331091646,54.601411053732456,7.859631625049133,Dackel,1
34.53763470539111,6.246669258104364,1,20.47894066607045,31.32221706006264,44.525295317974006,3.9549907877343,Mops,6
43.978873810088594,8.525329370302678,1,23.165197421684606,37.24864550435353,54.07448470633586,6.378716050722818,Dackel,1
32.8582625557194,9.716037406988908,1,20.264136115931777,33.83614535129273,41.66260378509959,4.265491789680293,Mops,6
71.96850232252525,42.9478778280834,0,40.04974730712093,61.70091281595182,76.14920131046044,3.8481291026323214,Dobermann,2
35.73142052411183,6.368275062669123,1,15.12188751968075,32.96676554333593,44.00737855571039,3.8793446781297543,Mops,6
88.7536504006992,65.12284545367436,1,42.63750102292222,84.61169485314974,88.98559411745454,8.428412113704061,Bernhardiner,4
69.24038391728845,44.10546761968288,0,42.786030290452025,60.182363074100536,71.04352646870359,3.100916813714114,Dobermann,2
58.81264414555854,29.01543840267937,0,35.395030852198204,59.951563625069525,66.61459309311975,4.206326053145543,Schäferhund,0
57.4891592736663,27.827190446579607,0,34.43122520492617,57.31882701567549,73.23125946190358,4.818916571210053,Schäferhund,0
40.34538932524942,7.200411435056591,1,24.000859293548423,35.71627741099338,47.30502511444398,7.412766569219043,Dackel,1
44.02939171098783,7.821468748473678,1,24.928516798809625,36.13697228939101,49.18770211306757,7.068482022880027,Dackel,1
27.263229910027523,5.977452037432366,1,17.07108433360146,25.17078553858425,34.60990584979043,3.6888701405245152,Chihuahua,3
61.11067326464714,34.618121027033446,0,39.00993722646731,52.69742716540944,64.80712533008143,5.955222268824849,Schäferhund,0
54.67593997777834,22.305536768360263,0,37.33764401235911,52.745215141874624,55.7122931837628,7.492596498642469,Border Collie,5
40.958463478235934,8.17668953481049,1,20.65089474887362,35.08556316359206,46.3595317229652,5.6487971710832765,Dackel,1
73.99853732350509,42.29443449919362,0,44.95684685714479,68.17905965894855,73.23719000588004,3.886641307335496,Dobermann,2
72.7450885434376,36.053766589646685,0,41.91808313141666,67.87959316634134,82.77804880936412,3.230920613053775,Dobermann,2
33.620466113301546,7.883240694023227,1,21.423080627313997,34.82960015077844,42.29122351755654,3.4343516831950742,Mops,6
67.8402664778784,39.86506878292702,0,35.54579806924664,69.5337454227181,83.3321176790241,4.286163396366642,Dobermann,2
28.010271753955696,3.713669633864923,1,12.540605272956489,28.583108079648344,37.53657353540433,3.106200922631454,Chihuahua,3
59.7520785441261,33.77739190661348,0,31.065282203671664,53.17804388072418,73.34898818119814,5.011564980397416,Schäferhund,0
55.26468617615829,33.18799388316118,0,35.70856040867051,57.5065004517337,60.29048567684763,4.143504382069074,Schäferhund,0
30.75492202736686,3.0618081470444376,1,17.439992377869643,22.72726448565087,35.24260060225597,3.894146696266133,Chihuahua,3
56.01320453674127,24.56538000962129,0,29.516259525900125,48.970597228844696,57.63629689872196,9.306603561513189,Border Collie,5
33.62425288294917,10.910265814869655,1,17.362602558803907,33.16468256509348,41.037860294732255,3.929822408454371,Mops,6
74.65684974114262,37.49853854937235,0,40.43661656253873,60.360210827131766,75.06858675512959,4.721314371608871,Dobermann,2
60.4213416707342,31.873345383982738,0,32.278508856738846,54.50883261295531,61.35523620063895,5.079638438530466,Schäferhund,0
73.8899912832847,38.52817019750383,0,41.85270492297565,68.05810026427932,72.36537851321006,3.2229528472434152,Dobermann,2
44.790064041060624,9.452198982830334,1,24.017911138587035,33.863382036152444,50.03260794533673,5.416637000724336,Dackel,1
35.06505149832184,8.600862770963403,1,20.41085378248769,30.37284776325085,50.74214958323008,7.541700161014865,Dackel,1
36.32983232423911,7.155497803620362,1,19.01410872320137,32.98931613282162,42.6343370990988,3.2726802992046435,Mops,6
84.41383018136273,59.33217239475162,1,52.0295702259099,74.40794837310374,96.36038008393407,9.303623481371076,Bernhardiner,4
41.19139806472545,8.038512821160788,1,24.298457127497176,32.2818398448295,53.05104454294174,7.809299088507387,Dackel,1
37.97176521129979,7.440435781826102,1,18.71053530466201,29.924413972997534,38.63187453746104,4.780291153338782,Mops,6
49.862240568376144,22.578437187821383,0,30.75544494248811,52.86768537692579,66.56547113375056,7.71694229804304,Border Collie,5
43.59265431707377,11.682823123883027,1,18.01441442916456,30.26975920954541,50.35889624817013,7.708278226268867,Dackel,1
59.97028087759733,25.647010840190543,0,32.47263758799071,58.66415008911413,70.27224634663325,4.860765010779786,Schäferhund,0
36.31839394101831,10.669539246944044,1,22.56957118781481,35.27713873735623,51.86134607610597,6.056836330014112,Dackel,1
57.11440440424164,27.11471423319781,0,33.16071773702565,57.22649433896647,62.46200598957412,5.134031347004642,Schäferhund,0
60.50905811073586,31.380624614037643,0,33.205297682773434,54.11205159939862,61.38989899967935,5.952253798995582,Schäferhund,0
55.8171143838658,30.419602311465177,0,38.24178060669971,50.72545180943104,60.00189662740711,5.177661844436367,Schäferhund,0
47.66988691932339,18.651219130531278,0,29.73484516264796,54.53718081762061,59.48439619070757,7.183451241924795,Border Collie,5
43.06285899005236,8.811799604090194,1,19.04650150558789,38.8521219567879,46.63643880608928,7.372454155266588,Dackel,1
87.3680726401232,53.88296468007453,1,49.23625484712838,77.9729176419003,95.995666158929,11.7613205602758,Bernhardiner,4
78.17836788112982,68.56345535579739,1,45.277064666037326,81.73347811713113,91.2261839241504,10.408100125819372,Bernhardiner,4
57.83047943859631,28.686026679670626,0,31.411165712681527,53.76170874387597,62.80448823650358,4.164473960292742,Schäferhund,0
58.94035730901116,16.366933295642678,0,31.85741309969932,52.21775400744029,67.71032769845333,7.070786138232463,Border Collie,5
51.47974519226749,18.004727003645627,0,28.16004399597055,51.11897843058131,69.72052594852002,9.660813473723447,Border Collie,5
31.629721320281917,3.6500893871886384,1,14.480087751440818,23.916579157007316,37.94472552467785,2.2928646890778537,Chihuahua,3
36.759041031814,9.272555890301067,1,20.63022326001576,37.93787744249425,53.35721269335696,5.206952773459222,Dackel,1
30.547154613638657,9.513518625247196,1,18.049133054479544,33.07943307302445,40.88079314165901,4.748702450763327,Mops,6
38.80980534989787,7.378775214851347,1,18.67782734692197,36.04906477230173,47.22016813221762,7.871246571327334,Dackel,1
32.22797779753139,7.13073088701101,1,16.921426885600855,29.396270386721493,40.05127946028715,4.19267215443549,Mops,6
54.41572739759755,19.044484237404557,0,33.5077437115424,40.65877064509678,65.80693718770239,7.473691503971021,Border Collie,5
38.5045684212993,10.072503565812717,1,19.17535006927053,30.274233247760318,42.74806093708367,3.815264279266887,Mops,6
64.8395502259336,24.51497842912604,0,36.41079502605796,55.42473648733223,67.02412005413315,4.712522352563792,Schäferhund,0
60.238221530252304,22.17536092639287,0,36.59996278577269,57.58642868643406,73.79610433032231,5.15968640762936,Schäferhund,0
58.062358392546095,16.0170737310306,0,35.68748389204722,40.89646276433838,61.66617057473972,9.520933100159416,Border Collie,5
69.77352919886671,40.23210580632836,0,36.80361858063913,66.65158101369859,76.07166834808612,4.663274563077084,Dobermann,2
25.50719658449671,4.201876592846531,1,14.73011110754948,20.89812637836258,30.445399544059367,2.253480153211506,Chihuahua,3
47.11038411294088,19.76229372008832,0,36.23720872452272,54.42384150237925,55.020344138423496,8.466149808857399,Border Collie,5
27.25855350195632,4.935395957625561,1,15.30673593189954,27.04343626781185,30.828441180956396,2.35421501562847,Chihuahua,3
53.417910736265874,17.20847201796365,0,35.48305987817392,42.92503129246276,55.26888603265424,7.443238830220267,Border Collie,5
66.01771200516474,36.05643789446234,0,37.6547772027238,66.30310229544779,78.48171286478446,4.317626268959722,Dobermann,2
65.60689974383723,36.185650176304925,0,40.67245984482966,64.18037303225738,83.80826669577172,3.664980916519239,Dobermann,2
77.49827099222185,53.5610213359954,1,47.84212184128806,82.77347446652811,89.9312089689501,8.751650903092413,Bernhardiner,4
43.7249567655886,11.79622234511666,1,22.11973408278498,37.87587391419888,51.7398071053856,7.585859688642081,Dackel,1
48.96227824903721,19.13999267396781,0,34.87825089140273,47.76956754429476,62.8149456500954,9.283105226700876,Border Collie,5
30.3815182195299,2.980518637526951,1,13.60095323824106,26.24213864135206,31.669406167336405,2.08222030783356,Chihuahua,3
35.56670664310613,11.980199505456074,1,23.07022154950257,39.99160643032043,54.00452556180187,7.667733560875336,Dackel,1
36.48000034444695,9.651896886673294,1,22.346691920231173,37.32612337019862,51.483444538173416,5.168597652873265,Dackel,1
38.14691209567255,7.379878409704753,1,22.423658162880063,32.14911737466409,46.25162506108001,5.497887186793332,Dackel,1
63.73580089076384,29.872313545336247,0,39.19556912948898,52.256054274214144,62.96520617352234,4.518365823366784,Schäferhund,0
33.6888885236967,7.0886206518215,1,19.379800333802457,32.46209352926518,40.76957286895485,4.41478609542757,Mops,6
32.140622482628515,3.4487270507113035,1,13.138394269061427,29.33266004694462,34.848862051468345,2.065218003225468,Chihuahua,3
70.17356232140708,42.28868764473601,0,43.92431137923913,69.68982071769405,76.7301004667279,4.935490793045828,Dobermann,2
53.38750475741803,20.190816640266057,0,37.599272483844906,52.59738637719042,60.07123597897768,7.938604142128685,Border Collie,5
35.217678330059314,8.064655784529213,1,20.57094792724569,31.03326758958243,48.252500530695656,6.221068148174897,Dackel,1
36.90083218390463,11.828501984504015,1,20.612880144547248,34.23055738396453,45.675423711992025,7.817660125582721,Dackel,1
64.9050800621488,34.30488699431078,0,32.51228992522799,52.09405313825916,64.54791200034313,5.180383893954465,Schäferhund,0
38.73455916475783,9.592354613608192,1,18.80197760270234,37.06961100630975,45.26759682266503,7.766148687466787,Dackel,1
59.75817179873668,32.33274735903101,0,37.12324364408214,54.572802738095085,62.53243866315735,4.096720588892457,Schäferhund,0
87.76189903748282,58.118072238883,1,47.1480437761603,71.63324473910988,93.96170761622312,8.751671731561578,Bernhardiner,4
85.68887155566766,64.25713159027772,1,50.710273871313305,72.37216171487589,97.57841576429524,9.741706846342284,Bernhardiner,4
25.56839667269986,4.254037418684575,1,15.366037528881566,24.818091226148585,36.97145166014416,3.746609108035551,Chihuahua,3
66.73830249092242,43.78850215172464,0,36.789733365703015,60.30198984886963,78.17305556758265,4.77505816036313,Dobermann,2
37.67546600686861,6.195831627537219,1,15.59569633972674,32.53151783920841,42.50005774094318,4.976043435438054,Mops,6
77.22428156157969,60.59815705565609,1,40.53009448596189,76.95434292457472,87.46335802705028,8.810534945604832,Bernhardiner,4
72.68211645765075,44.48887953696482,0,42.69448129537655,66.82667647922074,84.84389819818078,4.115032213445939,Dobermann,2
71.49720154508921,38.62820264630032,0,39.516304472654326,63.40012560243379,72.57199898887775,3.963075667255005,Dobermann,2
86.72952845529392,53.9180847822579,1,49.130616284511134,72.25145254716182,91.12068312378456,11.360457108123898,Bernhardiner,4
49.30602835021901,22.39180901655761,0,34.23368318045888,49.19058557733625,58.543210160689256,8.002790046325224,Border Collie,5
59.37616869846505,23.463719361363783,0,32.14146739822552,51.40200049818095,64.66501418403146,5.766470039743775,Schäferhund,0
30.295818863662557,4.9225668477120745,1,17.715631904996567,28.8846898502654,36.39389856396965,2.2846587953422537,Chihuahua,3
38.601918492949245,9.720346784791191,1,18.629097167060085,34.061946886292674,48.167087120561895,5.546479770237148,Dackel,1
79.37501767322321,50.3540707193436,1,44.70363843770765,75.87088884580407,90.50543958000829,9.917871554369526,Bernhardiner,4
56.93625543136477,16.219275697462034,0,35.44248989174139,44.13098399714498,67.96700385236082,8.197824301430838,Border Collie,5
82.70953701332407,52.13188215753532,1,54.314982184010304,80.93571350097399,93.40989004733096,10.611586779944028,Bernhardiner,4
27.61940530840715,4.190836160609187,1,12.93218821196573,24.86380649395406,35.508344422913325,2.81651807316652,Chihuahua,3
26.254651632249832,3.244102383775388,1,12.617126345788552,20.31811633116335,31.9820819792648,3.7121081859206937,Chihuahua,3
85.11382703255,70.11080659382189,1,51.05955215193196,72.30859493252484,96.96369720375236,8.91771513605042,Bernhardiner,4
56.70075179247895,17.344791849097206,0,33.935815213703634,43.193338997968965,57.20496472228138,7.402491008727993,Border Collie,5
